ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12972462,JG140186,02/03/2023 02:00:00 PM,061XX N TALMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2413,24.0,40.0,2.0,07,1157549.0,1940731.0,2023,08/19/2023 03:40:26 PM,41.99312846,-87.695835717,"(41.99312846, -87.695835717)"
13244517,JG462561,10/13/2023 08:13:00 PM,031XX S LOWE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,915,9.0,11.0,60.0,03,1172478.0,1884012.0,2023,10/21/2023 03:42:03 PM,41.83717066,-87.642601901,"(41.83717066, -87.642601901)"
13084777,JG274584,05/25/2023 12:31:00 PM,017XX W 46TH ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,924,9.0,15.0,61.0,18,1165359.0,1874195.0,2023,08/19/2023 03:40:26 PM,41.810385877,-87.669002967,"(41.810385877, -87.669002967)"
13313637,JG546942,12/19/2023 11:45:00 AM,069XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,True,733,7.0,16.0,68.0,14,,,2023,12/20/2024 03:40:51 PM,,,
13043669,JG225211,04/16/2023 01:00:00 AM,003XX W MONROE ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,True,False,122,1.0,42.0,32.0,08A,1174188.0,1899865.0,2023,08/19/2023 03:40:26 PM,41.880634534,-87.635854682,"(41.880634534, -87.635854682)"
13264174,JG488596,11/02/2023 01:40:00 PM,088XX S JEFFERY BLVD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,False,412,4.0,8.0,48.0,20,1191052.0,1846705.0,2023,11/10/2023 03:40:55 PM,41.734367539,-87.575653596,"(41.734367539, -87.575653596)"
12996045,JG165210,02/25/2023 05:00:00 AM,075XX S YATES BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,421,4.0,7.0,43.0,07,1193511.0,1855457.0,2023,08/19/2023 03:40:26 PM,41.758324003,-87.56635931,"(41.758324003, -87.56635931)"
13222176,JG438122,09/18/2023 03:00:00 PM,064XX S CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,825,8.0,16.0,66.0,07,1160813.0,1861942.0,2023,09/27/2023 03:42:22 PM,41.776857254,-87.68601563,"(41.776857254, -87.68601563)"
12939938,JG101507,01/01/2023 09:30:00 PM,043XX W JACKSON BLVD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1131,11.0,28.0,26.0,07,1147433.0,1898332.0,2023,08/19/2023 03:40:26 PM,41.876982455,-87.734136438,"(41.876982455, -87.734136438)"
13092581,JG283708,05/30/2023 03:20:00 PM,014XX N HUDSON AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1821,18.0,27.0,8.0,08B,1173056.0,1909896.0,2023,08/19/2023 03:40:26 PM,41.908185345,-87.639713484,"(41.908185345, -87.639713484)"
13200447,JG412258,09/05/2023 02:00:00 PM,037XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,STREET,False,False,1925,19.0,46.0,6.0,06,1171502.0,1925629.0,2023,09/13/2023 03:42:41 PM,41.951391724,-87.644958028,"(41.951391724, -87.644958028)"
13021609,JG199176,01/08/2023 10:30:00 PM,035XX S STATE ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,213,2.0,3.0,35.0,02,1176847.0,1881672.0,2023,08/19/2023 03:40:26 PM,41.830651986,-87.62664099,"(41.830651986, -87.62664099)"
13077640,JG266259,05/18/2023 12:01:00 AM,036XX W 84TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,834,8.0,18.0,70.0,14,1153453.0,1848634.0,2023,08/19/2023 03:40:26 PM,41.740486793,-87.713349009,"(41.740486793, -87.713349009)"
13039873,JG220786,04/12/2023 05:15:00 PM,057XX S ABERDEEN ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,False,False,712,7.0,16.0,68.0,18,1169961.0,1866793.0,2023,08/19/2023 03:40:26 PM,41.789975116,-87.652338488,"(41.789975116, -87.652338488)"
13319602,JG555081,12/22/2023 11:00:00 PM,063XX S PAULINA ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,725,7.0,15.0,67.0,11,1166084.0,1862685.0,2023,12/21/2024 03:40:46 PM,41.778785639,-87.666671143,"(41.778785639, -87.666671143)"
13126873,JG324726,07/01/2023 07:45:00 PM,001XX S DAMEN AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1223,12.0,27.0,28.0,06,1163094.0,1899436.0,2023,08/19/2023 03:40:26 PM,41.879697506,-87.676602778,"(41.879697506, -87.676602778)"
13176660,JG383707,08/15/2023 01:05:00 PM,016XX W 47TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,924,9.0,15.0,61.0,04B,1166215.0,1873545.0,2023,08/23/2023 03:41:55 PM,41.808584003,-87.665881774,"(41.808584003, -87.665881774)"
13135437,JG334976,07/07/2023 09:30:00 AM,098XX S YATES AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,431,4.0,7.0,51.0,06,1194119.0,1840250.0,2023,08/19/2023 03:40:26 PM,41.716579782,-87.564628885,"(41.716579782, -87.564628885)"
13065143,JG250271,05/06/2023 01:37:00 PM,021XX W FARWELL AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2411,24.0,40.0,2.0,08B,1160588.0,1945576.0,2023,08/19/2023 03:40:26 PM,42.006360672,-87.684522097,"(42.006360672, -87.684522097)"
13292820,JG522703,11/29/2023 11:00:00 PM,004XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1232,12.0,34.0,28.0,14,1169841.0,1898238.0,2023,12/07/2023 03:41:57 PM,41.876265763,-87.651863802,"(41.876265763, -87.651863802)"
12962656,JG128177,01/24/2023 05:30:00 PM,046XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,215,2.0,3.0,38.0,08B,1177495.0,1874276.0,2023,08/19/2023 03:40:26 PM,41.810342089,-87.62448734,"(41.810342089, -87.62448734)"
13102976,JG296298,06/10/2023 11:15:00 PM,022XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2522,25.0,26.0,19.0,08B,1141687.0,1914443.0,2023,08/19/2023 03:40:26 PM,41.921301059,-87.754835416,"(41.921301059, -87.754835416)"
12989981,JG161084,02/21/2023 05:57:00 PM,005XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,False,False,124,1.0,11.0,28.0,14,1173209.0,1894980.0,2023,08/19/2023 03:40:26 PM,41.867251542,-87.639594427,"(41.867251542, -87.639594427)"
12969194,JG136133,01/31/2023 02:00:00 PM,044XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,221,2.0,3.0,38.0,08B,1179599.0,1875714.0,2023,08/19/2023 03:40:26 PM,41.8142402,-87.61672621,"(41.8142402, -87.61672621)"
27655,JG357035,07/26/2023 04:35:00 PM,086XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,False,False,632,6.0,6.0,44.0,01A,1177802.0,1847510.0,2023,08/02/2023 03:42:48 PM,41.736886394,-87.624170849,"(41.736886394, -87.624170849)"
13150252,JG352159,07/22/2023 10:30:00 PM,048XX N MAGNOLIA AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,2033,20.0,46.0,3.0,26,1167057.0,1932694.0,2023,08/19/2023 03:40:26 PM,41.970875157,-87.661093881,"(41.970875157, -87.661093881)"
13050649,JG233709,04/22/2023 07:42:00 PM,002XX N KILDARE AVE,2027,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,1114,11.0,28.0,26.0,18,1147692.0,1900823.0,2023,08/19/2023 03:40:26 PM,41.88381308,-87.733121493,"(41.88381308, -87.733121493)"
13097499,JG289717,03/06/2023 12:00:00 PM,015XX S KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1012,10.0,24.0,29.0,07,1146972.0,1892061.0,2023,08/19/2023 03:40:26 PM,41.859782886,-87.735989334,"(41.859782886, -87.735989334)"
13314992,JG549591,12/20/2023 12:00:00 AM,021XX W 21ST PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1234,12.0,25.0,31.0,11,,,2023,12/20/2024 03:40:51 PM,,,
13166178,JG371488,08/02/2023 02:11:00 PM,068XX S PERRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,722,7.0,6.0,69.0,08A,1176578.0,1859636.0,2023,08/19/2023 03:40:26 PM,41.770189163,-87.628291119,"(41.770189163, -87.628291119)"
13078549,JG267421,05/20/2023 01:00:00 AM,065XX S KENWOOD AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,321,3.0,20.0,42.0,04B,1186192.0,1861954.0,2023,08/19/2023 03:40:26 PM,41.776328288,-87.592977429,"(41.776328288, -87.592977429)"
13066063,JG252381,05/08/2023 10:45:00 AM,029XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,1411,14.0,35.0,21.0,08B,1157200.0,1919481.0,2023,08/19/2023 03:40:26 PM,41.934824387,-87.697699335,"(41.934824387, -87.697699335)"
13159663,JG363503,07/29/2023 10:00:00 PM,038XX W ADAMS ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,False,True,1122,11.0,28.0,26.0,04B,1150865.0,1898738.0,2023,08/19/2023 03:40:26 PM,41.878030124,-87.721524427,"(41.878030124, -87.721524427)"
13121943,JG318878,06/27/2023 08:30:00 PM,005XX E 71ST ST,0810,THEFT,OVER $500,STREET,False,False,323,3.0,6.0,69.0,06,1180958.0,1858059.0,2023,08/19/2023 03:40:26 PM,41.765762065,-87.612284445,"(41.765762065, -87.612284445)"
13188882,JG398350,08/26/2023 08:45:00 AM,008XX N PULASKI RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,1111,11.0,37.0,23.0,26,1149574.0,1905214.0,2023,09/03/2023 03:43:16 PM,41.895826124,-87.726096446,"(41.895826124, -87.726096446)"
13178812,JG386048,08/15/2023 03:00:00 PM,097XX S MANISTEE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,431,4.0,10.0,51.0,05,1196323.0,1840858.0,2023,08/23/2023 03:41:55 PM,41.718193907,-87.556536732,"(41.718193907, -87.556536732)"
13139891,JG340269,07/13/2023 04:30:00 PM,081XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,613,6.0,17.0,71.0,07,1169073.0,1850894.0,2023,08/19/2023 03:40:26 PM,41.746365492,-87.656053583,"(41.746365492, -87.656053583)"
13194095,JG404568,08/30/2023 09:30:00 PM,005XX E 79TH ST,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,624,6.0,6.0,44.0,08B,1181026.0,1852740.0,2023,09/07/2023 03:43:29 PM,41.751164599,-87.612198632,"(41.751164599, -87.612198632)"
13096687,JG288818,05/09/2023 12:00:00 PM,051XX N MENARD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1622,16.0,45.0,11.0,11,1136520.0,1933727.0,2023,08/19/2023 03:40:26 PM,41.974312404,-87.773357608,"(41.974312404, -87.773357608)"
13082096,JG271748,05/23/2023 10:55:00 AM,041XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GOVERNMENT BUILDING / PROPERTY,False,False,1111,11.0,37.0,23.0,14,1148800.0,1905023.0,2023,08/19/2023 03:40:26 PM,41.895316997,-87.728944145,"(41.895316997, -87.728944145)"
13089857,JG280358,05/30/2023 04:27:00 AM,016XX W GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,715,7.0,16.0,67.0,14,1166428.0,1868109.0,2023,08/19/2023 03:40:26 PM,41.793662442,-87.665255503,"(41.793662442, -87.665255503)"
12942549,JG104775,01/04/2023 06:30:00 PM,0000X N PEORIA ST,0810,THEFT,OVER $500,STREET,False,False,1224,12.0,25.0,28.0,06,1170410.0,1900398.0,2023,08/19/2023 03:40:26 PM,41.882180539,-87.649711469,"(41.882180539, -87.649711469)"
13254392,JG476679,10/20/2023 11:00:00 PM,093XX S WENTWORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,634,6.0,9.0,49.0,11,1176592.0,1843078.0,2023,10/28/2023 03:41:42 PM,41.724751687,-87.62873681,"(41.724751687, -87.62873681)"
13247049,JG467961,10/17/2023 11:02:00 PM,048XX W ALTGELD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2521,25.0,31.0,19.0,04A,1143769.0,1916201.0,2023,10/25/2023 03:42:43 PM,41.926086393,-87.747141393,"(41.926086393, -87.747141393)"
13093023,JG284245,05/31/2023 11:00:00 PM,026XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1023,10.0,28.0,29.0,06,1159132.0,1893278.0,2023,08/19/2023 03:40:26 PM,41.862881627,-87.69131981,"(41.862881627, -87.69131981)"
13263430,JG483591,10/29/2023 04:44:00 PM,033XX N WESTERN AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1921,19.0,47.0,5.0,04B,1159751.0,1922187.0,2023,01/27/2024 03:40:15 PM,41.94219754,-87.688249516,"(41.94219754, -87.688249516)"
13169706,JG375524,08/09/2023 07:30:00 AM,097XX S AVENUE M,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,432,4.0,10.0,52.0,26,1201462.0,1841172.0,2023,08/19/2023 03:40:26 PM,41.718926768,-87.537704324,"(41.718926768, -87.537704324)"
13312039,JG545888,12/16/2023 11:15:00 AM,055XX W ADAMS ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1522,15.0,29.0,25.0,06,1139481.0,1898782.0,2023,12/24/2023 03:41:52 PM,41.878365943,-87.763323239,"(41.878365943, -87.763323239)"
13223245,JG438350,09/01/2023 12:00:00 PM,033XX W FLOURNOY ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1134,11.0,24.0,27.0,11,1154222.0,1896836.0,2023,10/07/2023 03:41:09 PM,41.872744509,-87.709249029,"(41.872744509, -87.709249029)"
13170267,JG376419,08/09/2023 06:34:00 PM,001XX N MENARD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1512,15.0,29.0,25.0,11,1137692.0,1900409.0,2023,08/19/2023 03:40:26 PM,41.882863063,-87.769852936,"(41.882863063, -87.769852936)"
12983749,JG153889,02/15/2023 02:00:00 PM,0000X E ROOSEVELT RD,0460,BATTERY,SIMPLE,CTA STATION,True,False,123,1.0,4.0,32.0,08B,1176644.0,1895069.0,2023,08/19/2023 03:40:26 PM,41.867418897,-87.62698149,"(41.867418897, -87.62698149)"
13051674,JG234821,04/23/2023 08:40:00 PM,041XX W 66TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,833,8.0,13.0,65.0,14,1149705.0,1860506.0,2023,08/19/2023 03:40:26 PM,41.773138867,-87.726774789,"(41.773138867, -87.726774789)"
13272743,JG498805,11/09/2023 09:30:00 PM,009XX E 40TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,214,2.0,4.0,36.0,14,1183341.0,1878668.0,2023,11/17/2023 03:41:02 PM,41.82225974,-87.602908228,"(41.82225974, -87.602908228)"
13030911,JG210153,04/03/2023 11:55:00 PM,031XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1124,11.0,28.0,27.0,08B,1155621.0,1899371.0,2023,08/19/2023 03:40:26 PM,41.87967278,-87.704044395,"(41.87967278, -87.704044395)"
13156077,JG359396,07/27/2023 10:00:00 AM,048XX W SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1531,15.0,37.0,25.0,07,1143898.0,1904525.0,2023,08/19/2023 03:40:26 PM,41.894043774,-87.746960678,"(41.894043774, -87.746960678)"
13079975,JG269159,05/21/2023 01:51:00 PM,022XX W 50TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,931,9.0,15.0,63.0,04A,1162252.0,1871143.0,2023,08/19/2023 03:40:26 PM,41.802076157,-87.680484143,"(41.802076157, -87.680484143)"
13103957,JG297420,06/11/2023 11:30:00 PM,058XX S WABASH AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,False,False,232,2.0,20.0,40.0,04B,1177710.0,1866413.0,2023,08/19/2023 03:40:26 PM,41.788760412,-87.623936768,"(41.788760412, -87.623936768)"
13196364,JG406771,08/24/2023 02:00:00 AM,073XX N WINCHESTER AVE,0810,THEFT,OVER $500,APARTMENT,False,False,2424,24.0,49.0,1.0,06,1162044.0,1948735.0,2023,09/03/2023 03:42:05 PM,42.014998641,-87.679076457,"(42.014998641, -87.679076457)"
13085456,JG275259,05/25/2023 09:45:00 AM,052XX W HURON ST,0560,ASSAULT,SIMPLE,STREET,False,False,1524,15.0,37.0,25.0,08A,1141141.0,1904122.0,2023,08/19/2023 03:40:26 PM,41.892989151,-87.757096332,"(41.892989151, -87.757096332)"
13176262,JG383216,08/14/2023 12:01:00 AM,009XX W SUNNYSIDE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1914,19.0,46.0,3.0,07,1169128.0,1930068.0,2023,08/22/2023 03:42:15 PM,41.963624488,-87.653555283,"(41.963624488, -87.653555283)"
13228532,JG445584,09/30/2023 09:19:00 PM,004XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1225,12.0,27.0,28.0,15,1160474.0,1898043.0,2023,10/08/2023 03:42:58 PM,41.875929599,-87.68626161,"(41.875929599, -87.68626161)"
13158231,JG361782,07/30/2023 08:29:00 AM,071XX S PERRY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,731,7.0,6.0,69.0,07,1176636.0,1857559.0,2023,08/19/2023 03:40:26 PM,41.764488338,-87.628140937,"(41.764488338, -87.628140937)"
13138388,JG337568,07/06/2023 11:00:00 AM,018XX W ROSCOE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1922,19.0,32.0,5.0,06,1163394.0,1922603.0,2023,11/04/2023 03:40:18 PM,41.943263057,-87.674848149,"(41.943263057, -87.674848149)"
13220705,JG436375,09/23/2023 08:51:00 PM,053XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2012,20.0,40.0,77.0,07,1165075.0,1935769.0,2023,10/01/2023 03:44:00 PM,41.979355509,-87.668294069,"(41.979355509, -87.668294069)"
12982082,JG151476,02/13/2023 02:31:00 PM,001XX N HAMLIN BLVD,0810,THEFT,OVER $500,APARTMENT,False,False,1122,11.0,28.0,26.0,06,1151042.0,1900286.0,2023,08/19/2023 03:40:26 PM,41.88227454,-87.720833956,"(41.88227454, -87.720833956)"
12998747,JG171067,03/01/2023 03:05:00 PM,060XX N Kenmore Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2433,24.0,48.0,77.0,06,1168151.0,1940189.0,2023,08/19/2023 03:40:26 PM,41.991418004,-87.656853506,"(41.991418004, -87.656853506)"
13055190,JG239012,04/26/2023 09:00:00 AM,019XX S INDIANA AVE,0810,THEFT,OVER $500,STREET,False,False,132,1.0,3.0,33.0,06,1177954.0,1891026.0,2023,08/19/2023 03:40:26 PM,41.856294972,-87.62229526,"(41.856294972, -87.62229526)"
13045190,JG227146,04/17/2023 03:40:00 PM,061XX S MOODY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,812,8.0,13.0,64.0,26,1136462.0,1863119.0,2023,08/19/2023 03:40:26 PM,41.78055547,-87.77525919,"(41.78055547, -87.77525919)"
13313023,JG547510,12/13/2023 03:30:00 PM,023XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1225,12.0,27.0,28.0,08A,1160842.0,1898642.0,2023,12/21/2023 03:41:05 PM,41.877565688,-87.684893829,"(41.877565688, -87.684893829)"
12994587,JG166825,02/26/2023 03:42:00 PM,001XX N HAMLIN BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1122,11.0,28.0,26.0,15,1151042.0,1900278.0,2023,08/19/2023 03:40:26 PM,41.882252588,-87.720834165,"(41.882252588, -87.720834165)"
13131137,JG329883,06/29/2023 04:00:00 AM,016XX N LOCKWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2532,25.0,37.0,25.0,08A,1140812.0,1910557.0,2023,08/19/2023 03:40:26 PM,41.9106536,-87.758146182,"(41.9106536, -87.758146182)"
13109985,JG304572,06/15/2023 05:00:00 AM,0000X S PARKING LOT MIDWAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT PARKING LOT,False,False,813,8.0,13.0,56.0,14,1146121.0,1866030.0,2023,08/19/2023 03:40:26 PM,41.788366253,-87.739773278,"(41.788366253, -87.739773278)"
13277234,JG504365,11/14/2023 07:00:00 PM,064XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,2513,25.0,29.0,25.0,14,1133124.0,1909952.0,2023,11/22/2023 03:41:04 PM,41.909131404,-87.786403729,"(41.909131404, -87.786403729)"
13289235,JG515327,11/23/2023 08:57:00 PM,076XX S VINCENNES AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,GAS STATION,False,True,623,6.0,17.0,69.0,04B,1175511.0,1854480.0,2023,12/01/2023 03:41:15 PM,41.756064436,-87.632356295,"(41.756064436, -87.632356295)"
13166056,JG370109,08/05/2023 05:36:00 AM,006XX E 85TH ST,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,NURSING / RETIREMENT HOME,False,False,632,6.0,6.0,44.0,02,1182073.0,1848771.0,2023,08/19/2023 03:40:26 PM,41.740249081,-87.608484453,"(41.740249081, -87.608484453)"
13293056,JG522843,11/27/2023 03:00:00 PM,041XX W IOWA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1111,11.0,37.0,23.0,08A,1148804.0,1905694.0,2023,12/05/2023 03:41:35 PM,41.897158215,-87.728912092,"(41.897158215, -87.728912092)"
13100225,JG292831,06/07/2023 10:00:00 AM,001XX W 112TH ST,0810,THEFT,OVER $500,RESIDENCE,False,False,522,5.0,9.0,49.0,06,1177356.0,1830688.0,2023,08/19/2023 03:40:26 PM,41.690734611,-87.626310922,"(41.690734611, -87.626310922)"
13285058,JG513634,11/22/2023 08:55:00 AM,028XX W AUGUSTA BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1211,12.0,26.0,24.0,08A,1157362.0,1906529.0,2023,11/30/2023 03:41:23 PM,41.899279783,-87.697456901,"(41.899279783, -87.697456901)"
13290498,JG519919,11/27/2023 08:47:00 PM,039XX S PRINCETON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,925,9.0,3.0,37.0,15,1175076.0,1878866.0,2023,12/05/2023 03:41:35 PM,41.822991876,-87.633222713,"(41.822991876, -87.633222713)"
13287069,JG515952,11/24/2023 12:00:00 AM,094XX S RACINE AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,2222,22.0,21.0,73.0,06,1169981.0,1842205.0,2023,12/01/2023 03:41:15 PM,41.722501985,-87.652978144,"(41.722501985, -87.652978144)"
13298189,JG529439,11/25/2023 01:25:00 PM,007XX S WABASH AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER (SPECIFY),False,False,123,1.0,4.0,32.0,11,1176907.0,1897000.0,2023,12/07/2023 03:41:16 PM,41.872711737,-87.62595757,"(41.872711737, -87.62595757)"
13130875,JG329479,07/06/2023 03:30:00 AM,077XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,421,4.0,7.0,43.0,08B,1197273.0,1854724.0,2023,08/19/2023 03:40:26 PM,41.756219735,-87.552596599,"(41.756219735, -87.552596599)"
13023174,JG200235,03/01/2023 12:00:00 AM,077XX S CREGIER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,414,4.0,8.0,43.0,05,1189545.0,1854071.0,2023,08/19/2023 03:40:26 PM,41.754616806,-87.58093852,"(41.754616806, -87.58093852)"
13129792,JG328207,07/04/2023 07:00:00 AM,042XX N CLARENDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1915,19.0,46.0,3.0,14,1170158.0,1928278.0,2023,08/19/2023 03:40:26 PM,41.958690187,-87.649820831,"(41.958690187, -87.649820831)"
13121851,JG318470,06/27/2023 04:31:00 PM,015XX N MILWAUKEE AVE,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,False,False,1424,14.0,1.0,24.0,03,1162994.0,1910428.0,2023,08/19/2023 03:40:26 PM,41.909862514,-87.676661055,"(41.909862514, -87.676661055)"
13294998,JG525395,12/01/2023 11:48:00 PM,067XX S DORCHESTER AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,321,3.0,5.0,43.0,08B,1186706.0,1860431.0,2023,12/15/2023 03:46:47 PM,41.772136886,-87.591141348,"(41.772136886, -87.591141348)"
12959738,JG124826,01/21/2023 09:30:00 PM,050XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1533,15.0,28.0,25.0,08B,1142671.0,1898858.0,2023,08/19/2023 03:40:26 PM,41.878515762,-87.751608206,"(41.878515762, -87.751608206)"
12949159,JG112575,01/02/2023 08:00:00 AM,050XX S KNOX AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,815,8.0,14.0,56.0,10,1146210.0,1870862.0,2023,08/19/2023 03:40:26 PM,41.801624342,-87.73932452,"(41.801624342, -87.73932452)"
12956400,JG120839,01/18/2023 03:10:00 PM,018XX W NORTH AVE,0460,BATTERY,SIMPLE,STREET,False,False,1424,14.0,2.0,24.0,08B,1163878.0,1910684.0,2023,08/19/2023 03:40:26 PM,41.910546378,-87.673406375,"(41.910546378, -87.673406375)"
